ID|DateObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
17|2019-06-04|4C38-41-20190604@171313-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1028.511685249266|1015.3528033539926|R_Astrodon_2018|2458639.2175115743|180.0|21.2325571848|1.9743847549|65.3638|1.10345182048
18|2019-06-04|4C51-37-20190604@173102-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1041.5004572525156|1009.7591085315635|R_Astrodon_2018|2458639.2299189814|180.0|21.4913390853|2.15603740215|59.9865|1.15603954576
19|2019-06-04|4C51-37-20190604@173419-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1041.1587554992884|1010.1705692442775|R_Astrodon_2018|2458639.2321643517|180.0|21.4859482449|1.96494708061|59.8012|1.15835484801
20|2019-06-04|CTA102-20190604@174701-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1023.5888110536499|1021.7220481439927|R_Astrodon_2018|2458639.2410185183|180.0|20.9308826176|2.96220515966|34.1803|1.75185728132
21|2019-06-04|CTA102-20190604@175018-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1023.7360474477517|1019.1001062527444|R_Astrodon_2018|2458639.243275463|180.0|20.8356653083|2.79100220203|34.9273|1.71982941646
22|2019-06-04|DA406-20190604@170305-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1095.8269806973778|909.950679223095|R_Astrodon_2018|2458639.2105208333|180.0|21.2106414015|2.24735244513|64.8463|1.10875831373
23|2019-06-04|DA406-20190604@170623-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1095.4558851321806|911.5611944799222|R_Astrodon_2018|2458639.2127777776|180.0|21.2655431399|2.18767893314|64.2052|1.11486726731
24|2019-06-04|ES2344+514-20190604@180840-R_Astrodon_2018.fts|ES2344+514|23 47 04.00|+51 42 18.0|356.76666666666665|51.705000000000005|1065.0544778606763|1117.543636786908|R_Astrodon_2018|2458639.256064815|180.0|21.4192737652|2.95120054483|29.958|1.97455479965
25|2019-06-04|KS1510-08-20190604@165531-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|918.4556338167857|1001.8477494896016|R_Astrodon_2018|2458639.2052662037|180.0|21.1620869074|2.43639401197|39.5581|1.58168129261
26|2019-06-04|KS1510-08-20190604@165849-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|919.2565395256911|1003.1199667294509|R_Astrodon_2018|2458639.207511574|180.0|21.1298095732|2.33665274382|38.9511|1.60277607734
27|2019-06-04|L-Lacertae-20190604@180115-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|988.589731500437|1023.5314035296951|R_Astrodon_2018|2458639.250902778|180.0|20.8500903211|2.32044727802|47.2482|1.35174993307
28|2019-06-04|L-Lacertae-20190604@180433-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|988.3569619572941|1022.4579209370594|R_Astrodon_2018|2458639.2531597223|180.0|21.0040676119|2.41502336264|47.8393|1.33926041895
29|2019-06-04|Mkn501-20190604@172334-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1030.2088441413373|1012.6224447687546|R_Astrodon_2018|2458639.224710648|180.0|21.3865178833|2.04903078675|65.8215|1.09907107202
30|2019-06-04|Mkn501-20190604@172649-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1030.6500365396184|1014.0204527489259|R_Astrodon_2018|2458639.2269675927|180.0|21.3823536492|2.06262968779|65.3109|1.10368734759
31|2019-06-05|3C273-20190605@145736-R_Astrodon_2018.fts|3C273|12 29 06.70|+02 03 09.0|187.27791666666664|2.0524999999999998|986.6183800651017|1039.1611759912128|R_Astrodon_2018|2458640.1233796296|180.0|20.8932161172|2.70169241428|35.5647|1.73729156854
32|2019-06-05|3C273-20190605@150054-R_Astrodon_2018.fts|3C273|12 29 06.70|+02 03 09.0|187.27791666666664|2.0524999999999998|987.4926464246187|1041.6053869992297|R_Astrodon_2018|2458640.125625|180.0|20.9229664846|2.47689342499|34.8464|1.76920098665
33|2019-06-05|3C279-20190605@150450-R_Astrodon_2018.fts|3C279|12 56 11.10|-05 47 22.0|194.04624999999996|-5.789444444444444|1012.5397508448656|1021.113300704774|R_Astrodon_2018|2458640.1283912035|180.0|21.0659618165|2.64514582157|35.768|1.72771897734
34|2019-06-05|3C279-20190605@150807-R_Astrodon_2018.fts|3C279|12 56 11.10|-05 47 22.0|194.04624999999996|-5.789444444444444|1013.43202072097|1023.1044708636538|R_Astrodon_2018|2458640.1306481482|180.0|21.1131906024|2.40615539551|35.0984|1.75679786638
35|2019-06-05|3C345-20190605@201104-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1026.3245077324132|1024.3860529533943|R_Astrodon_2018|2458640.3410300924|180.0|20.8959466244|2.70772781372|32.1292|1.89952005358
36|2019-06-05|3C345-20190605@201418-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1026.2244309136831|1027.0399739386214|R_Astrodon_2018|2458640.3432754627|180.0|20.8670011138|2.85042723417|31.5093|1.9335319152
37|2019-06-05|4C29-45-20190605@144323-R_Astrodon_2018.fts|4C29-45|11 59 31.80|+29 14 44.0|179.88249999999996|29.245555555555555|1019.8497590389549|943.2030609037289|R_Astrodon_2018|2458640.1134953704|180.0|21.3522196519|2.65758587122|40.3049|1.55934984255
38|2019-06-05|4C29-45-20190605@144640-R_Astrodon_2018.fts|4C29-45|11 59 31.80|+29 14 44.0|179.88249999999996|29.245555555555555|1019.9133313613313|946.3410007010503|R_Astrodon_2018|2458640.1157407407|180.0|21.273962076|3.04286911488|39.6033|1.58272010038
39|2019-06-05|4C38-41-20190605@200412-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|925.1675684057618|1125.7398195383669|R_Astrodon_2018|2458640.3363194442|180.0|21.1797311467|2.89222285748|31.7855|1.91733894405
40|2019-06-05|4C38-41-20190605@200732-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|925.196350629993|1128.4179876517546|R_Astrodon_2018|2458640.338564815|180.0|21.1707868181|2.83218507767|31.152|1.95291759284
41|2019-06-05|DA406-20190605@151951-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1090.4037170639626|931.1713582892706|R_Astrodon_2018|2458640.1388310185|180.0|21.3770067144|2.44719058275|79.2045|1.01798371221
42|2019-06-05|DA406-20190605@152310-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|243.42083333333326|34.21333333333334|R_Astrodon_2018|2458640.1410995373|180.0|-9999|-9999|79.1119|1.01842383675
43|2019-06-05|KS1510-08-20190605@151216-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1004.5849629240598|957.2714995249645|R_Astrodon_2018|2458640.133553241|180.0|21.1601827277|2.31004222631|54.4775|1.23215673437
44|2019-06-05|KS1510-08-20190605@151533-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1005.7391267887706|957.3455105778431|R_Astrodon_2018|2458640.135810185|180.0|21.1789958198|2.21552052498|54.152|1.23739860432
45|2019-06-05|Mkn421-20190605@143607-R_Astrodon_2018.fts|Mkn421|11 04 27.30|+38 12 32.0|166.11374999999998|38.20888888888889|1002.8625297011798|813.4585291633339|R_Astrodon_2018|2458640.108449074|180.0|21.2930243805|2.88926321268|31.4477|1.93632589273
46|2019-06-05|Mkn421-20190605@143925-R_Astrodon_2018.fts|Mkn421|11 04 27.30|+38 12 32.0|166.11374999999998|38.20888888888889|1002.1092339075631|816.2341610406893|R_Astrodon_2018|2458640.1107060183|180.0|21.2250339689|3.64732344151|30.8119|1.97281782771
47|2019-06-05|Mkn501-20190605@201751-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1027.0639361107817|1018.3824979616207|R_Astrodon_2018|2458640.3457407407|180.0|21.3454959322|2.81535240412|32.9077|1.85920072275
48|2019-06-05|Mkn501-20190605@202106-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1027.1191052074878|1021.2693432358071|R_Astrodon_2018|2458640.347986111|180.0|21.3224348788|2.80996258259|32.2867|1.89164131099
49|2019-06-05|ON231-20190605@145014-R_Astrodon_2018.fts|ON231|12 21 31.70|+28 13 59.0|185.3820833333333|28.233055555555556|1023.1298067020638|1004.1171950262062|R_Astrodon_2018|2458640.1182175926|180.0|21.1880262893|2.83727045655|43.489|1.46418935055
50|2019-06-05|ON231-20190605@145327-R_Astrodon_2018.fts|ON231|12 21 31.70|+28 13 59.0|185.3820833333333|28.233055555555556|1023.4428952483651|1007.4648683227716|R_Astrodon_2018|2458640.120462963|180.0|21.165095535|2.7635216713|42.7798|1.48409653047
51|2019-06-05|S4_0954+65-20190605@142438-R_Astrodon_2018.fts|S4_0954+65|09 58 47.20|+65 33 55.0|149.69666666666666|65.56527777777778|1021.129206796401|1022.7000587487113|R_Astrodon_2018|2458640.100474537|180.0|20.8756444361|2.76581431627|24.9255|2.3764339089
52|2019-06-05|S4_0954+65-20190605@142814-R_Astrodon_2018.fts|S4_0954+65|09 58 47.20|+65 33 55.0|149.69666666666666|65.56527777777778|1020.7306003997116|1023.8049047141627|R_Astrodon_2018|2458640.1029861113|180.0|20.8361394508|2.60879710913|24.5509|2.41047414658
53|2019-06-07|3C345-20190607@171606-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1027.4807633314426|1016.740281669535|R_Astrodon_2018|2458642.219525463|180.0|21.0449270402|2.45604172945|63.3442|1.12242496525
54|2019-06-07|3C345-20190607@171919-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1027.309161526812|1018.9024846677778|R_Astrodon_2018|2458642.2217592592|180.0|21.0477272591|2.45450663567|62.8064|1.12799285784
55|2019-06-07|3C371-20190607@173739-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1034.5107765181456|1058.9243487298547|R_Astrodon_2018|2458642.234525463|180.0|21.5039913956|2.51067610979|43.3071|1.45761491203
56|2019-06-07|3C454-3-20190607@175308-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1023.5432615502222|1040.7470846498748|R_Astrodon_2018|2458642.2452314813|180.0|17.9445740995|2.59558422565|34.8365|1.72395219788
57|2019-06-07|3C454-3-20190607@175622-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1023.6589684725429|1037.6062264847274|R_Astrodon_2018|2458642.247476852|180.0|18.7553206652|2.38549517393|35.5785|1.69307291722
58|2019-06-07|4C38-41-20190607@170920-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1025.820329570948|1016.3297153436667|R_Astrodon_2018|2458642.2148263888|180.0|21.3294345826|2.3552598238|63.9887|1.11629431178
59|2019-06-07|4C38-41-20190607@171234-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1025.1916168512794|1018.1135178487209|R_Astrodon_2018|2458642.217071759|180.0|21.3258058709|2.19376108646|63.418|1.12199635043
60|2019-06-07|4C51-37-20190607@173021-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1035.2639740803525|1013.6561507629146|R_Astrodon_2018|2458642.2294444446|180.0|21.6130088058|2.40257123709|59.3024|1.16457638246
61|2019-06-07|4C51-37-20190607@173338-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1034.6217323788742|1013.9554662571087|R_Astrodon_2018|2458642.231701389|180.0|21.6142247981|2.18914296627|59.0776|1.1674352656
62|2019-06-07|4C71-07-20190607@123213-R_Astrodon_2018.fts|4C71-07|08 41 24.30|+70 53 42.0|130.35125|70.89500000000001|1073.0434332764075|1122.1147448511435|R_Astrodon_2018|2458642.0224074074|180.0|21.5733258813|3.53429222107|27.2582|2.18116517883
63|2019-06-07|4C71-07-20190607@123532-R_Astrodon_2018.fts|4C71-07|08 41 24.30|+70 53 42.0|130.35125|70.89500000000001|1072.1871148874402|1123.3909764597895|R_Astrodon_2018|2458642.0246759257|180.0|21.553799703|3.48033496141|26.9918|2.20115587701
64|2019-06-07|CTA102-20190607@174614-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1023.6006094775626|1021.0893996595296|R_Astrodon_2018|2458642.240474537|180.0|20.8197752745|2.76389467716|36.7107|1.64903892783
65|2019-06-07|CTA102-20190607@174932-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1023.7073153505359|1019.1374581904441|R_Astrodon_2018|2458642.2427430553|180.0|19.7472666348|2.44754977226|37.4609|1.62135655584
66|2019-06-07|DA406-20190607@170227-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1100.170229245946|925.6784001505089|R_Astrodon_2018|2458642.2100694445|180.0|21.4461461092|2.53269872665|62.6353|1.13055553245
67|2019-06-07|DA406-20190607@170545-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1099.4598132762014|927.6807274321643|R_Astrodon_2018|2458642.212326389|180.0|21.4677493022|2.25629998446|61.9847|1.13753602275
68|2019-06-07|ES2344+514-20190607@180754-R_Astrodon_2018.fts|ES2344+514|23 47 04.00|+51 42 18.0|356.76666666666665|51.705000000000005|1054.479877109842|1116.7224374397942|R_Astrodon_2018|2458642.2555439817|180.0|21.7154496729|2.28994294405|31.6738|1.88017685729
69|2019-06-07|KS1510-08-20190607@165452-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1021.2010589221154|1031.7897002429538|R_Astrodon_2018|2458642.204803241|180.0|21.2594928989|2.39216278791|37.4484|1.6581201563
70|2019-06-07|KS1510-08-20190607@165809-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1021.7274663591339|1033.3003719907176|R_Astrodon_2018|2458642.2070601853|180.0|21.2506172495|2.37244058847|36.8219|1.68267488988
71|2019-06-07|L-Lacertae-20190607@180030-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|988.7177683866447|1027.1862949205351|R_Astrodon_2018|2458642.2503819442|180.0|21.4841957139|2.34177296758|49.2509|1.31108922795
72|2019-06-07|L-Lacertae-20190607@180347-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|988.922040225716|1026.288694818635|R_Astrodon_2018|2458642.252638889|180.0|21.52354525|2.04939982891|49.8366|1.29988905367
73|2019-06-07|Mkn421-20190607@124635-R_Astrodon_2018.fts|Mkn421|11 04 27.30|+38 12 32.0|166.11374999999998|38.20888888888889|1072.9102329341026|893.0812476196259|R_Astrodon_2018|2458642.032384259|180.0|21.3541448752|3.27421845198|51.4014|1.28592560313
74|2019-06-07|Mkn421-20190607@124952-R_Astrodon_2018.fts|Mkn421|11 04 27.30|+38 12 32.0|166.11374999999998|38.20888888888889|1073.119224493889|896.0715799963293|R_Astrodon_2018|2458642.0346412035|180.0|21.4424221047|3.18742285967|50.7704|1.29767279968
75|2019-06-07|Mkn501-20190607@172252-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1026.8008700837668|1015.1773334781374|R_Astrodon_2018|2458642.224224537|180.0|21.5083259133|2.25856318474|64.0458|1.11555565131
76|2019-06-07|Mkn501-20190607@172607-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1026.4645445610686|1016.3585537314686|R_Astrodon_2018|2458642.2264814815|180.0|21.5092699993|2.17902641296|63.5096|1.12087833905
77|2019-06-07|OJ248-20190607@121728-R_Astrodon_2018.fts|OJ248|08 30 52.10|+24 11 00.0|127.71708333333332|24.183333333333334|1005.8901417968847|1249.5725183154452|R_Astrodon_2018|2458642.0121412035|180.0|20.6897745031|3.74991840124|23.9443|2.49423692133
78|2019-06-07|OJ248-20190607@122042-R_Astrodon_2018.fts|OJ248|08 30 52.10|+24 11 00.0|127.71708333333332|24.183333333333334|1006.1465546864025|1251.0144528779342|R_Astrodon_2018|2458642.0143865743|180.0|20.3738857087|3.32496112585|23.2345|2.56746824048
79|2019-06-07|OJ287-20190607@122438-R_Astrodon_2018.fts|OJ287|08 54 48.90|+20 06 31.0|133.70374999999999|20.108611111111113|1005.0309377732989|1226.8663842689336|R_Astrodon_2018|2458642.017141204|180.0|21.1829518046|2.89821437597|26.5|2.26544194714
80|2019-06-07|S4_0954+65-20190607@123914-R_Astrodon_2018.fts|S4_0954+65|09 58 47.20|+65 33 55.0|149.69666666666666|65.56527777777778|1094.081835309976|1040.607776047519|R_Astrodon_2018|2458642.027256944|180.0|21.0497424571|3.22540451288|34.8451|1.75191515739
81|2019-06-07|S4_0954+65-20190607@124228-R_Astrodon_2018.fts|S4_0954+65|09 58 47.20|+65 33 55.0|149.69666666666666|65.56527777777778|1093.3985202049573|1042.1980205160908|R_Astrodon_2018|2458642.029502315|180.0|21.028086911|3.31356979609|34.5314|1.76600328461
82|2019-06-08|3C345-20190608@163829-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1026.8104808214873|1018.4326764646827|R_Astrodon_2018|2458643.193402778|180.0|21.0537766681|1.99916590452|68.5097|1.07685143183
83|2019-06-08|3C345-20190608@164143-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1026.7797631187982|1019.2775543649298|R_Astrodon_2018|2458643.195648148|180.0|21.0497696007|1.98793727607|68.0601|1.08036619206
84|2019-06-08|3C345-20190608@182314-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1035.3624217234333|1008.5820984349485|R_Astrodon_2018|2458643.2661458333|180.0|20.1781797576|2.80163658857|50.5403|1.30269533161
85|2019-06-08|3C345-20190608@182628-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1034.7865786527673|1011.2911370928432|R_Astrodon_2018|2458643.2683912036|180.0|19.9695397034|2.68556082249|49.9291|1.31457496408
86|2019-06-08|3C371-20190608@165951-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1034.3467638422342|1060.3290699287693|R_Astrodon_2018|2458643.208275463|180.0|21.4983839402|2.51554318666|43.6408|1.44739726544
87|2019-06-08|3C371-20190608@184435-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1041.2147684000804|1058.7246966552336|R_Astrodon_2018|2458643.2809953704|180.0|20.4245622949|2.54053174257|40.9374|1.52850580842
88|2019-06-08|3C371-20190608@184752-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1040.543296378404|1058.942445695959|R_Astrodon_2018|2458643.2832523147|180.0|20.4268319886|2.49228042364|40.7796|1.53351189626
89|2019-06-08|3C454-3-20190608@171515-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1025.3232966419087|1042.0053923621906|R_Astrodon_2018|2458643.218935185|180.0|20.6539596425|3.42782822847|27.0681|2.14998875655
90|2019-06-08|3C454-3-20190608@171830-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1025.7366277527492|1040.168062063879|R_Astrodon_2018|2458643.2211921294|180.0|20.7190807799|3.14410437346|27.8103|2.09829269554
91|2019-06-08|3C454-3-20190608@190750-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1022.8363980397351|1030.0366827656392|R_Astrodon_2018|2458643.2971180556|180.0|19.9820628279|2.27405261993|52.9072|1.24434008012
92|2019-06-08|3C454-3-20190608@191104-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1022.6106266455469|1028.6432414614703|R_Astrodon_2018|2458643.299363426|180.0|19.6216021485|2.21940891743|53.6486|1.23253191509
93|2019-06-08|4C38-41-20190608@163141-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1025.073708930788|1017.7100278070753|R_Astrodon_2018|2458643.1886805557|180.0|21.3248014903|2.16580195427|69.5187|1.06968480899
94|2019-06-08|4C38-41-20190608@163456-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1024.8299466638637|1018.7331716622732|R_Astrodon_2018|2458643.190925926|180.0|21.3248176743|2.0673248291|69.0311|1.07328513718
95|2019-06-08|4C38-41-20190608@181629-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1032.527216139638|1008.1485071859238|R_Astrodon_2018|2458643.261458333|180.0|20.9350540594|2.55973112583|50.6562|1.30072576161
96|2019-06-08|4C38-41-20190608@181943-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1032.06780526063|1010.753796959848|R_Astrodon_2018|2458643.263703704|180.0|20.7480816867|2.73910433054|50.0262|1.31289008238
97|2019-06-08|4C51-37-20190608@165228-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1033.3201656463098|1022.2186954702286|R_Astrodon_2018|2458643.203136574|180.0|21.6192454812|2.16861429214|60.9511|1.14425886221
98|2019-06-08|4C51-37-20190608@165546-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1032.7971005744353|1021.7020008065743|R_Astrodon_2018|2458643.205405093|180.0|21.6219740678|2.26379003525|60.8515|1.14549290411
