ID|DateObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
11|2019-04-02|4C51-37-20190402@175429-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1021.9886|1073.7012|R_Astrodon_2018|2458576.246203704|180.0|21.1487|2.3555|45.4981|1.3913
12|2019-04-02|4C51-37-20190402@175746-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1021.2766|1072.7094|R_Astrodon_2018|2458576.248460648|180.0|21.1675|2.4909|45.9577|1.3806
13|2019-04-02|DA406-20190402@172650-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|977.3429|1001.6974|R_Astrodon_2018|2458576.227013889|180.0|21.0626|2.1148|61.7031|1.1302
14|2019-04-02|DA406-20190402@173008-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|977.1308|1001.2840|R_Astrodon_2018|2458576.2292708335|180.0|21.0654|2.1511|62.3548|1.1235
15|2019-04-02|KS1510-08-20190402@171915-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1083.8290|1026.5960|R_Astrodon_2018|2458576.221736111|180.0|20.8407|2.5831|53.5462|1.2397
16|2019-04-02|KS1510-08-20190402@172233-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1081.7922|1028.0742|R_Astrodon_2018|2458576.2240046295|180.0|20.8693|2.3794|53.8988|1.2343
17|2019-04-02|Mkn421-20190402@182006-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1010.1996|883.5928|R_Astrodon_2018|2458576.2639930556|180.0|20.8780|2.9217|36.8770|1.6801
18|2019-04-02|Mkn421-20190402@182324-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1009.7546|886.0668|R_Astrodon_2018|2458576.26625|180.0|20.8631|2.8105|36.2375|1.7060
19|2019-04-02|Mkn501-20190402@174029-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1025.4948|1039.0523|R_Astrodon_2018|2458576.236458333|180.0|21.0638|2.4243|55.1003|1.2119
20|2019-04-02|Mkn501-20190402@174344-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.5692|1038.2727|R_Astrodon_2018|2458576.2387037035|180.0|21.0681|2.3538|55.6959|1.2033
21|2019-04-02|ON231-20190402@183413-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1024.5153|1007.0918|R_Astrodon_2018|2458576.273773148|180.0|20.9969|2.7108|49.5673|1.3221
22|2019-04-02|ON231-20190402@183727-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1024.3137|1010.1356|R_Astrodon_2018|2458576.2760185185|180.0|20.9950|2.6072|48.8549|1.3367
23|2019-04-02|S4_0954+65-20190402@181239-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1020.2054|1024.4165|R_Astrodon_2018|2458576.2588194446|180.0|20.2462|3.1350|27.3739|2.1779
24|2019-04-02|S4_0954+65-20190402@181556-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1019.3108|1025.3860|R_Astrodon_2018|2458576.261076389|180.0|20.2468|3.1854|27.0373|2.2031
25|2019-04-03|3C273-20190403@173518-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|972.1960|1072.9887|R_Astrodon_2018|2458577.2328819446|180.0|20.7953|1.9859|54.5376|1.2342
26|2019-04-03|3C273-20190403@173835-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|972.9271|1074.4596|R_Astrodon_2018|2458577.235138889|180.0|20.7709|1.9474|53.9065|1.2442
27|2019-04-03|3C279-20190403@174910-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1022.9259|1027.6825|R_Astrodon_2018|2458577.2425|180.0|20.8452|2.0451|51.3310|1.2874
28|2019-04-03|4C29-45-20190403@172105-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1013.3318|985.4580|R_Astrodon_2018|2458577.2230092594|180.0|21.0624|2.2327|59.9505|1.1603
29|2019-04-03|4C29-45-20190403@172422-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1013.4589|987.4123|R_Astrodon_2018|2458577.2252546297|180.0|21.0452|2.0234|59.2443|1.1690
30|2019-04-03|4C71-07-20190403@165908-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1073.8613|1080.7510|R_Astrodon_2018|2458577.2077662037|180.0|20.6054|2.9609|26.3314|2.2516
31|2019-04-03|4C71-07-20190403@170226-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1073.4946|1044.2389|R_Astrodon_2018|2458577.210034722|180.0|20.6352|2.8255|26.0639|2.2731
32|2019-04-03|Mkn421-20190403@171347-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1021.5302|1024.8973|R_Astrodon_2018|2458577.217939815|180.0|20.8934|2.7243|49.1379|1.3289
33|2019-04-03|Mkn421-20190403@171705-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1021.2870|1027.6252|R_Astrodon_2018|2458577.2202083333|180.0|20.9028|2.9053|48.4999|1.3421
34|2019-04-03|OJ287-20190403@165131-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1022.8094|1022.8930|R_Astrodon_2018|2458577.2024768516|180.0|20.5209|2.8424|23.9561|2.4952
35|2019-04-03|ON231-20190403@172756-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1022.1578|1014.6865|R_Astrodon_2018|2458577.2277430557|180.0|20.8218|2.1330|63.3286|1.1234
36|2019-04-03|ON231-20190403@173110-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1022.2325|1016.3569|R_Astrodon_2018|2458577.229988426|180.0|20.7689|2.0849|62.6157|1.1307
37|2019-04-03|S4_0954+65-20190403@170608-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1095.8522|962.6245|R_Astrodon_2018|2458577.2126041665|180.0|20.3367|2.7744|33.7384|1.8022
38|2019-04-03|S4_0954+65-20190403@170922-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1095.0146|964.1664|R_Astrodon_2018|2458577.2148379628|180.0|20.3080|2.6846|33.4208|1.8176
39|2019-04-05|3C273-20190405@173941-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|971.8544|1068.6397|R_Astrodon_2018|2458579.2359375|180.0|21.2105|2.5927|52.1260|1.2742
40|2019-04-05|3C273-20190405@174300-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|972.9231|1070.1146|R_Astrodon_2018|2458579.2382060187|180.0|21.1891|2.4362|51.4706|1.2858
41|2019-04-05|3C279-20190405@161522-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|997.8180|897.4934|R_Astrodon_2018|2458579.177395833|180.0|21.3509|2.8215|60.4326|1.1514
42|2019-04-05|3C279-20190405@161841-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|999.7639|896.4015|R_Astrodon_2018|2458579.179652778|180.0|21.3780|2.2885|60.3073|1.1530
43|2019-04-05|3C345-20190405@165251-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1020.1487|1030.5450|R_Astrodon_2018|2458579.2033796296|180.0|20.9440|2.7121|50.4190|1.2878
44|2019-04-05|3C345-20190405@165605-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1019.4381|1029.1890|R_Astrodon_2018|2458579.205625|180.0|20.8887|3.1684|51.0290|1.2768
45|2019-04-05|3C371-20190405@170725-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1011.2606|1082.9041|R_Astrodon_2018|2458579.2135300925|180.0|21.3658|3.2966|32.0586|1.8643
46|2019-04-05|4C29-45-20190405@172524-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1013.4447|979.8499|R_Astrodon_2018|2458579.2260185187|180.0|21.4657|2.7492|57.2851|1.1943
47|2019-04-05|4C29-45-20190405@172843-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1013.1932|982.4703|R_Astrodon_2018|2458579.228275463|180.0|21.4262|2.6938|56.5744|1.2042
48|2019-04-05|4C38-41-20190405@163916-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1024.9322|1034.8045|R_Astrodon_2018|2458579.193946759|180.0|21.2322|2.8396|49.5695|1.3035
49|2019-04-05|4C38-41-20190405@164230-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1024.0150|1032.8980|R_Astrodon_2018|2458579.1961921295|180.0|21.2359|2.8814|50.2002|1.2916
50|2019-04-05|4C51-37-20190405@170004-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1026.6300|1079.6055|R_Astrodon_2018|2458579.208425926|180.0|21.5258|3.1174|39.2587|1.5638
51|2019-04-05|4C51-37-20190405@170321-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1025.5237|1078.2992|R_Astrodon_2018|2458579.2106712963|180.0|21.5300|3.0958|39.7433|1.5481
52|2019-04-05|4C71-07-20190405@160002-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1103.6516|1049.2920|R_Astrodon_2018|2458579.166736111|180.0|21.5754|3.1460|30.4578|1.9708
53|2019-04-05|4C71-07-20190405@160322-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1103.0856|1051.1453|R_Astrodon_2018|2458579.169016204|180.0|21.5718|3.1990|30.1991|1.9861
54|2019-04-05|DA406-20190405@163220-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|983.9728|1021.4811|R_Astrodon_2018|2458579.189201389|180.0|21.3940|2.6427|52.9987|1.2433
55|2019-04-05|DA406-20190405@163541-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|983.8553|1019.7911|R_Astrodon_2018|2458579.1914467593|180.0|21.3961|2.7366|53.6651|1.2327
56|2019-04-05|KS1510-08-20190405@162445-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1020.0861|1023.9611|R_Astrodon_2018|2458579.183900463|180.0|21.2308|2.7656|47.7992|1.3430
57|2019-04-05|KS1510-08-20190405@162804-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1018.9785|1024.3333|R_Astrodon_2018|2458579.1861689817|180.0|21.2205|2.7881|48.3035|1.3327
58|2019-04-05|Mkn421-20190405@171807-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1020.9764|1024.5362|R_Astrodon_2018|2458579.2209606483|180.0|21.4082|3.8138|46.7484|1.3805
59|2019-04-05|Mkn421-20190405@172125-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1020.4429|1027.4502|R_Astrodon_2018|2458579.2232175926|180.0|21.3922|3.2763|46.1110|1.3954
60|2019-04-05|Mkn501-20190405@164603-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.4688|1043.6386|R_Astrodon_2018|2458579.1986574074|180.0|21.4247|2.7882|47.0716|1.3541
61|2019-04-05|Mkn501-20190405@164919-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.7380|1041.9859|R_Astrodon_2018|2458579.2009143517|180.0|21.4096|2.8246|47.6919|1.3408
62|2019-04-05|OJ248-20190405@153052-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1044.8927|946.8947|R_Astrodon_2018|2458579.1464814814|180.0|21.1892|2.9963|35.9697|1.7185
63|2019-04-05|OJ248-20190405@153411-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1044.7177|950.3454|R_Astrodon_2018|2458579.148738426|180.0|21.1542|2.9764|35.2439|1.7497
64|2019-04-05|OJ287-20190405@153745-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1020.3995|1005.9056|R_Astrodon_2018|2458579.151226852|180.0|21.6824|3.0205|38.8813|1.6069
65|2019-04-05|OJ287-20190405@154100-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1020.3788|1009.2572|R_Astrodon_2018|2458579.1534837964|180.0|21.6627|2.7707|38.1407|1.6337
66|2019-04-05|OJ49-20190405@154502-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|993.7810|1077.8460|R_Astrodon_2018|2458579.1563194445|180.0|21.0358|2.9121|26.6441|2.2588
67|2019-04-05|OJ49-20190405@154821-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|995.0248|1079.5578|R_Astrodon_2018|2458579.158587963|180.0|20.9978|3.0976|25.8983|2.3198
68|2019-04-05|ON231-20190405@173217-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1021.2354|1012.2726|R_Astrodon_2018|2458579.230763889|180.0|21.3511|2.6313|60.6342|1.1523
69|2019-04-05|ON231-20190405@173531-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1021.1544|1014.4830|R_Astrodon_2018|2458579.233009259|180.0|21.3557|3.2528|59.9204|1.1608
70|2019-04-05|PKS0735+17-20190405@152335-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1024.0306|1023.1561|R_Astrodon_2018|2458579.141412037|180.0|21.4513|3.4338|24.0243|2.4880
71|2019-04-05|PKS0735+17-20190405@152653-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1025.1777|1025.1791|R_Astrodon_2018|2458579.1436689813|180.0|21.4556|3.2442|23.2881|2.5635
72|2019-04-05|S4_0954+65-20190405@160704-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1118.1331|982.7216|R_Astrodon_2018|2458579.1715856483|180.0|21.0574|3.0116|38.5489|1.6053
73|2019-04-05|S4_0954+65-20190405@161019-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1116.9739|983.8827|R_Astrodon_2018|2458579.1738310186|180.0|21.0513|3.0696|38.2617|1.6156
74|2019-04-05|S5_0716+71-20190405@155247-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1071.9827|1107.6036|R_Astrodon_2018|2458579.1617013887|180.0|21.4486|3.6474|24.6297|2.3939
75|2019-04-05|S5_0716+71-20190405@155605-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1072.0477|1108.7162|R_Astrodon_2018|2458579.1639583334|180.0|21.4827|3.4095|24.3691|2.4178
76|2019-04-06|3C273-20190406@143504-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1062.3651|1054.5549|R_Astrodon_2018|2458580.1077314815|180.0|21.2716|2.5237|65.1442|1.1003
77|2019-04-06|3C273-20190406@143822-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1060.8786|1056.1990|R_Astrodon_2018|2458580.109976852|180.0|21.2677|2.4464|65.5333|1.0970
78|2019-04-06|3C279-20190406@144218-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1032.2859|1037.1993|R_Astrodon_2018|2458580.1127430554|180.0|21.3702|2.6112|55.8774|1.2048
79|2019-04-06|3C279-20190406@144535-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1031.0767|1038.0733|R_Astrodon_2018|2458580.1149884257|180.0|21.3587|2.4255|56.2777|1.1994
80|2019-04-06|3C345-20190406@151748-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1020.6781|1032.6918|R_Astrodon_2018|2458580.137372685|180.0|20.7610|3.4880|32.9501|1.8111
81|2019-04-06|3C345-20190406@152102-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1020.2645|1030.8085|R_Astrodon_2018|2458580.1396064814|180.0|20.8013|2.7965|33.5679|1.7819
82|2019-04-06|3C371-20190406@153220-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1019.2164|1079.3234|R_Astrodon_2018|2458580.147511574|180.0|21.1564|3.1110|24.3197|2.3880
83|2019-04-06|4C29-45-20190406@142053-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1021.7369|1027.2820|R_Astrodon_2018|2458580.0978703704|180.0|21.4811|2.4336|79.9480|1.0142
84|2019-04-06|4C29-45-20190406@142410-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1020.9693|1030.0594|R_Astrodon_2018|2458580.1001273147|180.0|21.4829|2.2952|80.5354|1.0125
85|2019-04-06|4C38-41-20190406@150413-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1025.7873|1039.8784|R_Astrodon_2018|2458580.1279398147|180.0|21.1052|3.2810|31.6506|1.8754
86|2019-04-06|4C38-41-20190406@150727-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1025.0950|1037.7149|R_Astrodon_2018|2458580.130185185|180.0|21.0556|3.2924|32.2845|1.8429
87|2019-04-06|4C51-37-20190406@152500-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1033.5265|1094.9109|R_Astrodon_2018|2458580.1424074075|180.0|21.3142|2.9216|25.3326|2.2903
88|2019-04-06|4C51-37-20190406@152818-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1033.7384|1094.3653|R_Astrodon_2018|2458580.144652778|180.0|21.2553|2.9332|25.8268|2.2501
89|2019-04-06|4C71-07-20190406@135723-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1106.5756|1031.0486|R_Astrodon_2018|2458580.081550926|180.0|21.3392|3.0083|38.6001|1.6006
90|2019-04-06|4C71-07-20190406@140042-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1105.9672|1032.1896|R_Astrodon_2018|2458580.0838194443|180.0|21.5660|2.7639|38.4205|1.6070
91|2019-04-06|AO0235+16-20190406@111142-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|39.6621|16.6164|R_Astrodon_2018|2458579.9664930557|180.0|-9999.0000|-9999.0000|12.2262|4.7654
92|2019-04-06|AO0235+16-20190406@111519-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|39.6621|16.6164|R_Astrodon_2018|2458579.9690046296|180.0|-9999.0000|-9999.0000|11.4164|5.0951
93|2019-04-06|DA406-20190406@145721-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1003.9914|1042.6529|R_Astrodon_2018|2458580.1231944445|180.0|21.2819|3.1792|34.1503|1.7550
94|2019-04-06|DA406-20190406@150038-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1003.9951|1040.2667|R_Astrodon_2018|2458580.125451389|180.0|21.2726|3.0009|34.8194|1.7260
95|2019-04-06|KS1510-08-20190406@144946-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1038.1258|1093.3890|R_Astrodon_2018|2458580.117939815|180.0|21.1052|3.1985|31.0579|1.9106
96|2019-04-06|KS1510-08-20190406@145304-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1038.1152|1091.4196|R_Astrodon_2018|2458580.120185185|180.0|21.1287|3.0265|31.7154|1.8757
97|2019-04-06|Mkn421-20190406@141145-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1049.0550|942.3878|R_Astrodon_2018|2458580.0915277777|180.0|21.4448|3.7772|75.1307|1.0344
98|2019-04-06|Mkn421-20190406@141502-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1050.4024|941.5375|R_Astrodon_2018|2458580.093784722|180.0|21.4406|3.2578|75.0234|1.0350
99|2019-04-06|Mkn501-20190406@151102-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.5425|1053.8277|R_Astrodon_2018|2458580.132662037|180.0|21.2262|3.6242|29.5638|1.9915
100|2019-04-06|Mkn501-20190406@151416-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.0327|1051.7369|R_Astrodon_2018|2458580.134907407|180.0|21.2626|3.1504|30.1824|1.9550
101|2019-04-06|OJ248-20190406@113825-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1024.7228|1016.8971|R_Astrodon_2018|2458579.9850462964|180.0|20.8485|4.6774|87.8227|1.0010
102|2019-04-06|OJ248-20190406@114143-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1024.2970|1015.7146|R_Astrodon_2018|2458579.9873032407|180.0|20.8341|4.6587|87.1084|1.0017
103|2019-04-06|OJ287-20190406@132201-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1084.8304|878.5927|R_Astrodon_2018|2458580.056990741|180.0|21.1243|2.9956|69.1063|1.0739
104|2019-04-06|OJ287-20190406@132519-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|133.7037|20.1086|R_Astrodon_2018|2458580.059259259|180.0|-9999.0000|-9999.0000|68.3577|1.0796
105|2019-04-06|OJ287-20190406@133804-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1023.6881|1034.8884|R_Astrodon_2018|2458580.0681365742|180.0|21.5601|2.4775|65.4241|1.1037
106|2019-04-06|OJ49-20190406@134211-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|993.5874|1081.6375|R_Astrodon_2018|2458580.0709953704|180.0|20.5726|2.7139|52.9209|1.2603
107|2019-04-06|OJ49-20190406@134528-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|993.8048|1083.4271|R_Astrodon_2018|2458580.0732523147|180.0|20.9318|2.7004|52.2451|1.2720
108|2019-04-06|ON231-20190406@142744-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1027.9902|1026.1134|R_Astrodon_2018|2458580.1026041666|180.0|21.3702|2.5050|77.3943|1.0228
109|2019-04-06|ON231-20190406@143059-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1027.3219|1027.4480|R_Astrodon_2018|2458580.104849537|180.0|21.3779|2.5172|78.0654|1.0203
