filename	NoteIdx	Note
4C51-37-20180502@145051-R_30508_calib.new	2	coludy(Rmag=16.70,dR=1.06)
4C51-37-20180510@163517-R_30508_calib.new	2	coludy(Rmag=18.05,dR=0.35)
4C51-37-20180510@163850-R_30508_calib.new	2	coludy(Rmag=17.02,dR=0.57)
4C51-37-20180520@150229-R_30508_calib.new	2	coludy(Rmag=18.66,dR=0.27)
4C51-37-20180520@150603-R_30508_calib.new	2	coludy(Rmag=18.11,dR=0.25)
4C51-37-20180526@153303-R_30508_calib.new	2	coludy(Rmag=18.75,dR=0.22)
4C51-37-20180530@165325-R_30508_calib.new	2	coludy(Rmag=18.98,dR=0.49)
4C51-37-20180530@172445-R_30508_calib.new	2	coludy(Rmag=18.34,dR=0.28)
4C51-37-20180530@172818-R_30508_calib.new	2	coludy(Rmag=18.06,dR=0.37)
4C51-37-20180612@173043-R_30508_calib.new	3	fovout
4C51-37-20180612@173357-R_30508_calib.new	3	fovout
4C51-37-20180627@200631-R_30508_calib.new	2	badfitting(Rmag=18.04,dR=0.26)
4C51-37-20180711@173104-R_30508_calib.new	3	flat
4C51-37-20180711@173420-R_30508_calib.new	3	flat
4C51-37-20180724@183825-R_30508_calib.new	4	satellitepass
4C51-37-20180729@163546-R_30508_calib.new	2	badfitting(Rmag=18.60,dR=0.25)
4C51-37-20180729@163902-R_30508_calib.new	2	badfitting(Rmag=17.92,dR=0.19)
4C51-37-20180803@175215-R_30508_calib.new	2	badfitting(Rmag=17.77,dR=0.65)
4C51-37-20180803@175530-R_30508_calib.new	2	badfitting(Rmag=17.71,dR=0.76)
4C51-37-20180917@151331-R_30508_calib.new	2	coludy(Rmag=nan)
4C51-37-20180917@151649-R_30508_calib.new	2	coludy(Rmag=20.26,dR=0.84)
4C51-37-20180924@150949-R_30508_calib.new	3	flat
4C51-37-20181113@110101-R_Astrodon_2018_calib.new	2	none(Rmag=18.28,dR=0.14)
4C51-37-20181113@110705-R_Astrodon_2018_calib.new	2	none(Rmag=18.10,dR=0.14)
4C51-37-20181118@110557-R_Astrodon_2018_calib.new	2	none(Rmag=18.82,dR=0.23)
4C51-37-20181118@110918-R_Astrodon_2018_calib.new	2	none(Rmag=18.68,dR=0.21)
4C51-37-20181121@103308-R_Astrodon_2018_calib.new	2	badfitting(Rmag=17.90,dR=0.32)
4C51-37-20181121@103630-R_Astrodon_2018_calib.new	2	badfitting(Rmag=18.00,dR=0.50)
4C51-37-20181122@105647-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.05,dR=0.28)
4C51-37-20181122@110008-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.33,dR=0.42)
4C51-37-20181124@100553-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.82,dR=0.40)
4C51-37-20181124@100914-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.57,dR=0.27)
4C51-37-20181113@110101-R_Astrodon_2018_calib.fits	2	none(Rmag=18.28,dR=0.14)
4C51-37-20181113@110705-R_Astrodon_2018_calib.fits	2	none(Rmag=18.10,dR=0.14)
4C51-37-20181118@110557-R_Astrodon_2018_calib.fits	2	none(Rmag=18.82,dR=0.23)
4C51-37-20181118@110918-R_Astrodon_2018_calib.fits	2	none(Rmag=18.68,dR=0.21)
4C51-37-20181121@103308-R_Astrodon_2018_calib.fits	2	badfitting(Rmag=17.90,dR=0.32)
4C51-37-20181121@103630-R_Astrodon_2018_calib.fits	2	badfitting(Rmag=18.00,dR=0.50)
4C51-37-20181122@105647-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=18.05,dR=0.28)
4C51-37-20181122@110008-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=18.33,dR=0.42)
4C51-37-20181124@100553-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=17.82,dR=0.40)
4C51-37-20181124@100914-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=18.57,dR=0.27)
3C371-20180502@145458-R_30508_calib.new	2	coludy(Rmag=13.94,dR=0.54)
3C371-20180311@173824-R_30508_calib.new	2	coludy(Rmag=13.55,dR=0.46)
3C371-20180311@174139-R_30508_calib.new	2	coludy(Rmag=13.72,dR=0.36)
3C371-20180711@173824-R_30508_calib.new	3	flat
3C371-20180711@174139-R_30508_calib.new	3	flat
3C371-20180924@151501-R_30508_calib.new	2	cloudy(Rmag=13.63,dR=0.18)
3C371-20180924@151820-R_30508_calib.new	2	cloudy(Rmag=13.83,dR=0.10)
3C371-20181121@104032-R_Astrodon_2018_calib.new	2	cloudy(Rmag=13.92,dR=0.39)
3C371-20190110@215537-R_Astrodon_2018_calib.new	2	cloudy(Rmag=13.52,dR=0.13)
DA406-20180404@162642-R_30508_calib.new	2	cloudy(Rmag=17.83,dR=0.18)
DA406-20180413@161507-R_30508_calib.new	2	cloudy(Rmag=17.38,dR=0.17)
DA406-20180501@164806-R_30508_calib.new	2	cloudy(Rmag=17.31,dR=0.11)
DA406-20180502@142011-R_30508_calib.new	2	cloudy(Rmag=18.41,dR=0.92)
DA406-20180502@142344-R_30508_calib.new	2	cloudy(Rmag=17.25,dR=0.36)
DA406-20180524@175814-R_30508_calib.new	2	cloudy(Rmag=18.19,dR=0.13)
DA406-20180526@150445-R_30508_calib.new	3	fovout
DA406-20180526@150819-R_30508_calib.new	3	fovout
DA406-20180528@160718-R_30508_calib.new	2	outlier(Rmag=17.96,dR=0.15)
DA406-20180529@195807-R_30508_calib.new	2	cloudy(Rmag=17.20,dR=0.13)
DA406-20180529@200140-R_30508_calib.new	2	cloudy(Rmag=17.15,dR=0.13)
DA406-20180530@172021-R_30508_calib.new	2	outlier(Rmag=18.05,dR=0.29)
DA406-20180612@170632-R_30508_calib.new	3	fovout
DA406-20180612@170318-R_30508_calib.new	3	fovout
DA406-20180627@175343-R_30508_calib.new	2	cloudy(Rmag=17.70,dR=0.18)
DA406-20180627@175659-R_30508_calib.new	2	cloudy(Rmag=17.63,dR=0.17)
DA406-20180629@175838-R_30508_calib.new	2	cloudy(Rmag=17.80,dR=0.20)
DA406-20180629@180154-R_30508_calib.new	2	cloudy(Rmag=18.05,dR=0.24)
DA406-20180711@143105-R_30508_calib.new	2	outlier(Rmag=17.95,dR=0.10)
DA406-20180711@170417-R_30508_calib.new	3	flat
DA406-20180711@170733-R_30508_calib.new	3	flat
DA406-20180919@120032-R_30508_calib.new	2	outlier(Rmag=17.41,dR=0.09)
DA406-20190122@211125-R_Astrodon_2018_calib.new	2	outlier(Rmag=17.30,dR=0.08)
Mkn501-20180413@163152-R_30508_calib.new	2	cloudy(Rmag=12.73,dR=0.17)
Mkn501-20180502@143344-R_30508_calib.new	2	cloudy(Rmag=12.80,dR=0.12)
Mkn501-20180502@143658-R_30508_calib.new	2	cloudy(Rmag=12.75,dR=0.09)
Mkn501-20180506@204025-R_30508_calib.new	2	badpix(Rmag=12.76,dR=0.14)
Mkn501-20180506@204340-R_30508_calib.new	2	badpix(Rmag=12.84,dR=0.50)
Mkn501-20180529@201451-R_30508_calib.new	2	cloudy(Rmag=12.67,dR=0.12)
Mkn501-20180612@171653-R_30508_calib.new	3	fovout
Mkn501-20180612@172008-R_30508_calib.new	3	fovout
Mkn501-20180627@195711-R_30508_calib.new	2	cloudy(Rmag=12.85,dR=0.07)
Mkn501-20180711@171731-R_30508_calib.new	2	flat
Mkn501-20180711@172046-R_30508_calib.new	2	flat
4C71-07-20180402@171631-R_30508_calib.new	2	badfitting(Rmag=15.28,dR=0.18)
4C71-07-20180402@172005-R_30508_calib.new	2	badfitting(Rmag=16.37,dR=0.23)
4C71-07-20180404@151054-R_30508_calib.new	2	badfitting(Rmag=16.39,dR=0.19)
4C71-07-20180405@151524-R_30508_calib.new	2	cloudy(Rmag=15.82,dR=0.25)
4C71-07-20180405@151858-R_30508_calib.new	2	cloudy(Rmag=15.77,dR=0.32)
4C71-07-20180409@131106-R_30508_calib.new	2	cloudy(Rmag=16.81,dR=0.18)
4C71-07-20180413@135234-R_30508_calib.new	2	cloudy(Rmag=16.45,dR=0.47)
4C71-07-20180413@135619-R_30508_calib.new	2	cloudy(Rmag=14.81,dR=1.23)
4C71-07-20180418@140022-R_30508_calib.new	2	badfitting(Rmag=16.45,dR=0.13)
4C71-07-20180420@151025-R_30508_calib.new	3	flat
4C71-07-20180420@151358-R_30508_calib.new	2	badfitting(Rmag=16.85,dR=0.32)
4C71-07-20180423@162340-R_30508_calib.new	2	cloudy(Rmag=16.26,dR=0.25)
4C71-07-20180501@155503-R_30508_calib.new	2	cloudy(Rmag=16.94,dR=0.29)
4C71-07-20180502@131808-R_30508_calib.new	2	cloudy(Rmag=16.94,dR=0.16)
4C71-07-20180510@145134-R_30508_calib.new	2	satellitepass(Rmag=15.60,dR=0.48)
4C71-07-20180520@133112-R_30508_calib.new	2	badfitting(Rmag=16.70,dR=0.17)
4C71-07-20180520@133446-R_30508_calib.new	2	badfitting(Rmag=16.52,dR=0.17)
4C71-07-20180522@125950-R_30508_calib.new	2	badfitting(Rmag=16.41,dR=0.16)
4C71-07-20180522@130324-R_30508_calib.new	2	badfitting(Rmag=16.33,dR=0.14)
4C71-07-20180525@133229-R_30508_calib.new	2	badfitting(Rmag=16.97,dR=0.59)
4C71-07-20180525@145134-R_30508_calib.new	2	cloudy(Rmag=16.97,dR=0.59)
4C71-07-20180526@141957-R_30508_calib.new	2	cloudy(Rmag=16.78,dR=0.19)
4C71-07-20180526@142330-R_30508_calib.new	2	cloudy(Rmag=16.70,dR=0.15)
4C71-07-20180527@131017-R_30508_calib.new	4	badfitting(Rmag=16.34,dR=0.16)
4C71-07-20180527@131350-R_30508_calib.new	2	badfitting(Rmag=16.75,dR=0.26)
4C71-07-20180528@151054-R_30508_calib.new	2	badfitting(Rmag=16.56,dR=0.21)
4C71-07-20180528@151439-R_30508_calib.new	2	cloudy(Rmag=16.06,dR=0.14)
4C71-07-20180925@205627-R_30508_calib.new	2	badfitting(Rmag=16.28,dR=0.17)
4C71-07-20181024@203848-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.26,dR=0.30)
4C71-07-20181027@171951-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.77,dR=0.16)
4C71-07-20181029@171117-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.54,dR=0.14)
4C71-07-20181111@204929-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.32,dR=0.34)
4C71-07-20181111@204929-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=16.32,dR=0.34)
4C71-07-20181120@181423-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.29,dR=0.16)
4C71-07-20181120@181423-R_Astrodon_2018_calib.fits	2	badfitting(Rmag=16.29,dR=0.16)
4C71-07-20181120@181744-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.36,dR=0.24)
4C71-07-20181120@181744-R_Astrodon_2018_calib.fits	2	badfitting(Rmag=16.36,dR=0.24)
4C71-07-20181124@173327-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.67,dR=0.12)
4C71-07-20190122@211125-R_Astrodon_2018_calib.new	2	badfitting(Rmag=17.30,dR=0.08)
4C71-07-20190123@214216-R_Astrodon_2018_calib.new	2	badfitting(Rmag=16.71,dR=0.22)
CTA102-20180528@170112-R_30508_calib.new	2	cloudy(Rmag=16.31,dR=0.16)
CTA102-20180528@170445-R_30508_calib.new	2	cloudy(Rmag=16.49,dR=0.15)
CTA102-20180530@174028-R_30508_calib.new	2	cloudy(Rmag=16.08,dR=0.29)
CTA102-20180530@174401-R_30508_calib.new	2	cloudy(Rmag=15.66,dR=0.23)
CTA102-20180729@200411-R_30508_calib.new	2	cloudy(Rmag=16.19,dR=0.11)
CTA102-20180730@184711-R_30508_calib.new	2	moon(Rmag=16.23,dR=0.13)
CTA102-20180730@185026-R_30508_calib.new	2	moon(Rmag=16.52,dR=0.17)
CTA102-20180803@181528-R_30508_calib.new	2	cloudy(Rmag=15.59,dR=0.28)
CTA102-20180803@181842-R_30508_calib.new	2	cloudy(Rmag=16.65,dR=0.57)
CTA102-20181121@105624-R_Astrodon_2018_calib.new	2	outlier(Rmag=15.92,dR=0.05)
CTA102-20181121@105945-R_Astrodon_2018_calib.new	2	outlier(Rmag=15.84,dR=0.04)
ES2344+514-20180530@180136-R_30508_calib.new	2	bigerror(Rmag=14.40,dR=0.10)
ES2344+514-20180607@184855-R_30508_calib.new	3	fovout
ES2344+514-20180628@190442-R_30508_calib.new	2	badfitting(Rmag=14.24,dR=0.09)
ES2344+514-20180628@190758-R_30508_calib.new	2	badfitting(Rmag=14.25,dR=0.10)
ES2344+514-20180708@171847-R_30508_calib.new	2	badfitting(Rmag=14.27,dR=0.12)
ES2344+514-20180924@205318-R_30508_calib.new	2	satellitepass
ES2344+514-20181105@182537-R_Astrodon_2018_calib.new	2	badfitting(Rmag=14.48,dR=0.09)
ES2344+514-20181105@182856-R_Astrodon_2018_calib.new	2	badfitting(Rmag=14.54,dR=0.13)
Mkn421-20180408@135904-R_30508_calib.new	2	satellite(dR=0.5)
Mkn421-20180408@140237-R_30508_calib.new	2	satellite(dR=0.5)
Mkn421-20180413@140717-R_30508_calib.new	2	cloudy(Rmag=12.85,dR=0.21)
Mkn421-20180526@143406-R_30508_calib.new	2	cloudy(Rmag=12.94,dR=0.14)
OJ49-20180417@152622-R_30508_calib.new	2	cloudy(Rmag=15.24,dR=0.18)
OJ49-20180420@150147-R_30508_calib.new	3	flat
OJ49-20180420@150520-R_30508_calib.new	3	flat
OJ49-20180520@132330-R_30508_calib.new	2	moon(Rmag=16.48,dR=0.14)
OJ49-20180520@132703-R_30508_calib.new	2	moon(Rmag=16.43,dR=0.16)
OJ49-20180527@130608-R_30508_calib.new	2	cloudy(Rmag=17.47,dR=0.55)
OJ49-20190122@194956-R_Astrodon_2018_calib.new	2	moon(Rmag=16.31,dR=0.14)
OJ49-20190122@195317-R_Astrodon_2018_calib.new	2	moon(Rmag=16.39,dR=0.15)
OJ49-20191201@173622-R_Astrodon_2018_calib.fits	3	fovout
ON231-20180413@144237-R_30508_calib.new	3	fovout
ON231-20180525@140520-R_30508_calib.new	4	cloudy(Rmag=14.31,dR=0.11)
ON231-20180525@140835-R_30508_calib.new	4	cloudy(Rmag=14.29,dR=0.13)
ON231-20190106@213747-R_Astrodon_2018_calib.new	2	badfitting(Rmag=15.24,dR=0.14)
ON231-20190106@214122-R_Astrodon_2018_calib.new	2	badfitting(Rmag=15.24,dR=0.22)
ON231-20190107@215024-R_Astrodon_2018_calib.new	2	badfitting(Rmag=15.42,dR=0.20)
ON231-20190107@215342-R_Astrodon_2018_calib.new	2	badfitting(Rmag=15.36,dR=0.30)
ON231-20190122@202709-R_Astrodon_2018_calib.new	2	badfitting(Rmag=15.60,dR=0.18)
S4_0954+65-20180413@135948-R_30508_calib.new	2	cloudy(Rmag=14.34,dR=0.92)
S4_0954+65-20180413@140303-R_30508_calib.new	2	cloudy(Rmag=14.65,dR=0.34)
S4_0954+65-20180420@152131-R_30508_calib.new	3	cannotfit
S4_0954+65-20180403@123852-R_30508_calib.new	3	fovout
S4_0954+65-20180403@124206-R_30508_calib.new	3	fovout
S4_0954+65-20190109@163835-R_Astrodon_2018_calib.new	3	fovout
S4_0954+65-20181020@190026-R_Astrodon_2018_calib.new	3	fovout
S4_0954+65-20181120@182128-R_Astrodon_2018_calib.new	4	faint(Rmag=15.65,dR=0.07)
S4_0954+65-20181120@182445-R_Astrodon_2018_calib.new	4	faint(Rmag=15.63,dR=0.07)
S4_0954+65-20181123@211004-R_Astrodon_2018_calib.new	3	fovout
S4_0954+65-20181123@211004-R_Astrodon_2018_calib.fits	3	fovout
S4_0954+65-20181202@203159-R_Astrodon_2018_calib.new	3	fovout
S4_0954+65-20181203@203824-R_Astrodon_2018_calib.new	3	fovout
S4_0954+65-20181214@191628-V_Astrodon_2018_calib.new	3	fovout
S4_0954+65-20181217@194915-V_Astrodon_2018_calib.new	3	fovout
3C454-3-20180528@170807-R_30508_calib.new	2	cloudy(Rmag=15.93,dR=0.11)
3C454-3-20180528@171121-R_30508_calib.new	2	cloudy(Rmag=15.91,dR=0.09)
3C454-3-20180530@174723-R_30508_calib.new	2	cloudy(Rmag=15.73,dR=0.20)
3C454-3-20180530@175038-R_30508_calib.new	2	cloudy(Rmag=15.83,dR=0.14)
3C454-3-20180607@183459-R_30508_calib.new	3	fovout
3C454-3-20180607@183813-R_30508_calib.new	3	fovout
PKS2155-304-20180607@182748-R_30508_calib.new	3	fovout
PKS2155-304-20180607@183102-R_30508_calib.new	3	fovout
PKS2155-304-20180627@202455-R_30508_calib.new	2	badfitting(Rmag=13.62,dR=0.25)
PKS2155-304-20180729@165113-R_30508_calib.new	3	moon
PKS2155-304-20180731@181525-R_30508_calib.new	2	badfitting(Rmag=13.56,dR=0.10)
PKS2155-304-20180919@124426-R_30508_calib.new	2	cloudy(Rmag=13.63,dR=0.21)
PKS2155-304-20180924@152306-R_30508_calib.new	2	cloudy(Rmag=13.48,dR=0.34)
PKS2155-304-20181014@143729-R_Astrodon_2018_calib.new	4	badpix
PKS2155-304-20181028@141951-R_Astrodon_2018_calib.new	2	cloudy(dR=4.32)
PKS2155-304-20181118@112454-R_Astrodon_2018_calib.new	2	bigerror(Rmag=13.13,dR=0.09)
PKS2155-304-20181118@112454-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=13.13,dR=0.09)
PKS2155-304-20181121@105205-R_Astrodon_2018_calib.new	2	bigerror(Rmag=13.23,dR=0.08)
PKS2155-304-20181121@105205-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=13.23,dR=0.08)
PKS2155-304-20181122@111530-R_Astrodon_2018_calib.new	2	bigerror(Rmag=13.16,dR=0.09)
PKS2155-304-20181122@111530-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=13.16,dR=0.09)
PKS2155-304-20181203@115945-R_Astrodon_2018_calib.new	2	cloudy(dR=1.05)
PKS0735+17-20180405@142122-R_30508_calib.new	2	cloudy(Rmag=15.77,dR=0.76)
PKS0735+17-20180405@142456-R_30508_calib.new	2	cloudy(Rmag=15.61,dR=0.93)
PKS0735+17-20180418@132737-R_30508_calib.new	2	cloudy(Rmag=16.79,dR=0.19)
PKS0735+17-20180420@143820-R_30508_calib.new	2	cloudy(Rmag=15.32,dR=0.43)
PKS0735+17-20180420@144134-R_30508_calib.new	2	cloudy(Rmag=16.86,dR=1.64)
PKS0735+17-20180520@130234-R_30508_calib.new	2	moon(Rmag=16.45,dR=0.21)
PKS0735+17-20180520@130548-R_30508_calib.new	2	moon(Rmag=16.54,dR=0.26)
PKS0735+17-20180521@123853-R_30508_calib.new	2	outlier(Rmag=16.33,dR=0.08)
PKS0735+17-20180525@123232-R_30508_calib.new	2	positionshift(Rmag=16.33,dR=0.09)
PKS0735+17-20180904@201638-R_30508_calib.new	2	cloudy(Rmag=16.97,dR=0.21)
PKS0735+17-20180927@210423-R_30508_calib.new	2	cloudy(Rmag=16.66,dR=0.12)
PKS0735+17-20181029@165257-R_Astrodon_2018_calib.new 	2	moon(Rmag=16.73,dR=0.20)
PKS0735+17-20181029@165618-R_Astrodon_2018_calib.new 	2	moon(Rmag=16.70,dR=0.19)
PKS0735+17-20190122@192826-R_Astrodon_2018_calib.new 	2	bigerror(Rmag=16.93,dR=0.10)
PKS0735+17-20190122@193147-R_Astrodon_2018_calib.new 	2	bigerror(Rmag=16.81,dR=0.10)
L-Lacertae-20180604@185856-R_30508_calib.new	2	cloudy(Rmag=13.09,dR=0.10)
L-Lacertae-20180607@184158-R_30508_calib.new	3	fovout
L-Lacertae-20180607@184512-R_30508_calib.new	3	fovout
3C371-20180612@174052-R_30508_calib.new	3	fovout
3C371-20180612@173738-R_30508_calib.new	3	fovout
3C345-20180612@172653-R_30508_calib.new	3	fovout
3C345-20180612@172339-R_30508_calib.new	3	fovout
4C38-41-20180502@142707-R_30508_calib.new	2	cloudy(dR=0.57)
4C38-41-20180502@143022-R_30508_calib.new	2	cloudy(dR=0.41)
4C38-41-20180506@203337-R_30508_calib.new	2	cloudy(Rmag=16.52,dR=0.13)
4C38-41-20180506@203652-R_30508_calib.new	2	cloudy(Rmag=16.36,dR=0.19)
4C38-41-20180612@171320-R_30508_calib.new	3	fovout
4C38-41-20180612@171006-R_30508_calib.new	3	fovout
KS1510-08-20180612@165923-R_30508_calib.new	3	fovout
KS1510-08-20180612@165609-R_30508_calib.new	3	fovout
OJ248-20180418@133458-R_30508_calib.new	2	cloudy(Rmag=17.19,dR=0.11)
OJ248-20180420@144610-R_30508_calib.new	2	cloudy(Rmag=18.71,dR=0.44)
OJ248-20180520@130932-R_30508_calib.new	2	moon(dR=1.11)
OJ248-20180520@131304-R_30508_calib.new	2	moon(dR=0.95)
OJ248-20180525@124323-R_30508_calib.new	2	faint(Rmag=16.98,dR=0.06)
OJ248-20180527@125211-R_30508_calib.new	2	cloudy(Rmag=17.38,dR=0.10
OJ248-20180903@204421-R_30508_calib.new	2	cloudy(Rmag=17.12,dR=0.18)
OJ248-20180925@203758-R_30508_calib.new	2	outlier(Rmag=17.21,dR=0.07)
OJ248-20181004@194146-R_Astrodon_2018_calib.new	2	moon(Rmag=16.88,dR=0.08)
OJ248-20181004@194507-R_Astrodon_2018_calib.new	2	moon(Rmag=16.79,dR=0.07)
OJ248-20181120@175207-R_Astrodon_2018_calib.new	2	bigerror(Rmag=17.00,dR=0.08)
OJ248-20181120@175528-R_Astrodon_2018_calib.new	2	bigerror(Rmag=17.07,dR=0.09)
OJ248-20181121@180336-R_Astrodon_2018_calib.new	2	outlier(Rmag=16.68,dR=0.05)
OJ248-20181121@180336-R_Astrodon_2018_calib.fits	2	outlier(Rmag=16.68,dR=0.05)
OJ248-20181124@171446-R_Astrodon_2018_calib.new	2	outlier(Rmag=16.94,dR=0.05)
OJ248-20190109@215657-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.39,dR=0.17)
OJ248-20190122@193543-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.31,dR=0.15)
OJ248-20190122@193905-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.28,dR=0.16)
4C51-37-20180413@164231-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.51,dR=1.34)
4C51-37-20180413@164605-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.10,dR=0.58)
4C51-37-20180502@144718-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.74,dR=1.07)
4C51-37-20180502@145051-R_Astrodon_2018_calib.new	2	cloudy(Rmag=16.70,dR=1.06)
4C51-37-20180510@163517-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.05,dR=0.35)
4C51-37-20180510@163850-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.02,dR=0.57)
4C51-37-20180520@150229-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.66,dR=0.27)
4C51-37-20180520@150603-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.11,dR=0.25)
4C51-37-20180530@165325-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.98,dR=0.49)
4C51-37-20180530@172445-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.34,dR=0.28)
4C51-37-20180530@172818-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.06,dR=0.37)
4C51-37-20180724@183825-R_Astrodon_2018_calib.new	4	satellitepass(Rmag=18.07,dR=0.17)
4C51-37-20180803@175215-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.77,dR=0.65)
4C51-37-20180803@175530-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.71,dR=0.76)
4C51-37-20180917@151331-R_Astrodon_2018_calib.new	2	cloudy(Rmag=nan)
4C51-37-20180917@151649-R_Astrodon_2018_calib.new	2	cloudy(Rmag=20.26,dR=0.84)
4C51-37-20181201@103424-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.75,dR=0.52)
4C51-37-20181201@103804-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.07,dR=0.48)
4C51-37-20190110@214815-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.21,dR=0.30)
4C51-37-20190110@215136-R_Astrodon_2018_calib.new	2	cloudy(Rmag=17.45,dR=0.34)
AO0235+16-20180627@192112-R_30508_calib.new	2	cloudy(Rmag=19.57,dR=0.54)
AO0235+16-20180627@192428-R_30508_calib.new	2	cloudy(Rmag=nan)
AO0235+16-20180628@191922-R_30508_calib.new	2	cloudy(Rmag=18.60,dR=0.28)
AO0235+16-20180628@192237-R_30508_calib.new	2	cloudy(Rmag=18.22,dR=0.22)
AO0235+16-20180730@193125-R_30508_calib.new	2	cloudy(Rmag=19.63,dR=0.30)
AO0235+16-20180802@185707-R_30508_calib.new	2	cloudy(Rmag=20.17,dR=0.54)
AO0235+16-20180913@183610-R_30508_calib.new	2	cloudy(Rmag=19.40,dR=0.21)
AO0235+16-20180919@143451-R_30508_calib.new	2	cloudy(Rmag=21.16,dR=0.80)
AO0235+16-20180913@194348-R_30508_calib.new	2	cloudy(Rmag=19.89,dR=0.25)
